family	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
f_HO2-37-13b	0	0	0	0	0	63.6887	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Microgenomatia;o_UBA1406;f_HO2-37-13b
f_Oceanococcaceae	0	0	0	0	0	63.5468	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Nevskiales;f_Oceanococcaceae
f_JAHJDP01	0	0	62.8449	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Eisenbacteria;c_RBG-16-71-46;o_CAIMUX01;f_JAHJDP01
f_UBA796	0	62.1185	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Myxococcota A;c_UBA796;o_UBA796;f_UBA796
f_Desulfovirgulaceae	0	10.5898	0	0	0	0	0	0	0	51.3954	0	0	0	0	0	d_Bacteria;p_Firmicutes B;c_Desulfotomaculia;o_Desulfotomaculales;f_Desulfovirgulaceae
f_Bacillaceae H	0	0	0	0	0	0	0	16.1404	0	0	7.3555	0	0	0	38.2234	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae H
f_UBA6911	0	0	0	0	0	20.1501	0	0	0	0	0	0	0	41.4922	0	d_Bacteria;p_Acidobacteriota;c_UBA6911;o_UBA6911;f_UBA6911
f_RBG-13-55-18	0	0	0	0	0	0	0	0	10.0738	0	0	0	0	50.1305	0	d_Bacteria;p_Actinobacteriota;c_Geothermincolia;o_Geothermincolales;f_RBG-13-55-18
f_JAFGHX01	0	0	0	28.6364	0	0	21.1055	0	10.2132	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_JAFGHX01;f_JAFGHX01
f_Unclassified_o_UBA1369	0	0	0	0	0	0	0	0	0	0	0	2.5287	51.4623	0	5.6064	d_Bacteria;p_Patescibacteria;c_Gracilibacteria;o_UBA1369;f_Unclassified_o_UBA1369
f_SKZT01	0	0	0	0	59.1892	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_SKZT01
f_Gallionellaceae	0	0	6.8501	0	0	0	0	0	4.0049	0	0	12.8793	0	6.6433	28.7562	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Gallionellaceae
f_UBA1242	0	56.7018	0	0	0	0	0	0	0	0	0	0	0	0	1.8306	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_UBA1242
f_Ch128b	0	0	0	0	0	0	22.6746	12.8261	0	0	2.369	1.486	0	18.201	0.2059	d_Bacteria;p_Bacteroidota;c_Ignavibacteria;o_Ch128b;f_Ch128b
f_Sulfurifustaceae	18.0311	0	0	0	25.3549	13.3579	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Acidiferrobacterales;f_Sulfurifustaceae
f_Tepidiformaceae	0	0	0	0	10.3276	0	0	0	0	16.1629	0	0	0	30.0373	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Tepidiformales;f_Tepidiformaceae
f_GCA-2747515	0	0	0	0	0	0	0	37.3558	0	0	19.1658	0	0	0	0	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_Moranbacterales;f_GCA-2747515
f_UBA6186	0	0	0	0	0	0	0	0	56.1146	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA6186;f_UBA6186
f_JAHIVO01	26.3076	0	0	0	0	0	0	0	0	0	3.8772	0	24.7469	0	1.011	d_Bacteria;p_Patescibacteria;c_ABY1;o_UBA10025;f_JAHIVO01
f_Borkfalkiaceae	0	0	0	0	0	0	21.7063	9.19	0	0	8.2823	1.2988	2.903	0	11.5038	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae
f_UBA8248	0	0	0	0	0	0	0	0	54.4357	0	0	0	0	0	0	d_Bacteria;p_UBA8248;c_UBA8248;o_UBA8248;f_UBA8248
f_Stellaceae	0	0	0	0	0	0	9.6055	0	0	5.5616	0	38.7385	0	0	0.4653	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_ATCC43930;f_Stellaceae
f_Porphyromonadaceae	4.4826	0	0	0	0	6.6417	0	0	0	24.662	1.3213	1.2432	8.4333	0	7.256	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae
f_CAIKXV01	0	10.3636	10.2717	0	22.9561	0	6.205	0	0	3.5927	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_CAIKXV01
f_Lentimicrobiaceae	0	0	0	0	53.3052	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Lentimicrobiaceae
f_W3P20-009	0	0	0	0	0	0	0	40.2103	0	0	0.9903	0.9317	10.5343	0	0.1721	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_W3P20-009
f_Ostreibacteriaceae	0	0	0	0	0	0	0	0	51.5818	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cardiobacteriales;f_Ostreibacteriaceae
f_PWMO01	0	0	0	0	49.9613	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_DSM-27196;f_PWMO01
f_QAMH01	34.0233	0	0	0	0	0	0	0	5.2149	6.2396	0	0	0	0	4.3583	d_Bacteria;p_Actinobacteriota;c_Coriobacteriia;o_Coriobacteriales;f_QAMH01
f_Syntrophothermaceae	0	0	0	0	0	0	0	0	0	0	0	10.5249	30.5992	0	7.0837	d_Bacteria;p_Firmicutes B;c_Syntrophomonadia;o_Syntrophomonadales;f_Syntrophothermaceae
f_UBA12481	0	0	0	25.3086	0	21.8139	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA12481
f_UBA8639	0	0	0	0	0	0	0	0	46.6397	0	0	0	0	0	0	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_UBA8639
f_J045	0	0	0	0	0	0	0	0	0	45.8649	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Mor1;o_J045;f_J045
f_DG-27	0	0	0	0	0	0	0	0	0	0	0	0	0	45.5449	0	d_Bacteria;p_Zixibacteria;c_MSB-5A5;o_DG-27;f_DG-27
f_RBG-1	0	0	0	0	19.3698	0	0	0	25.3358	0	0	0	0	0	0	d_Bacteria;p_Zixibacteria;c_MSB-5A5;o_MSB-5A5;f_RBG-1
f_CAG-449	0	0	28.6849	0	0	0	0	0	0	0	0	0.9746	0	0	14.6748	d_Bacteria;p_Firmicutes;c_Bacilli;o_RFN20;f_CAG-449
f_Unclassified_o_Euzebyales	40.8858	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2727	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Euzebyales;f_Unclassified_o_Euzebyales
f_VHDF01	0	0	0	0	0	0	0	0	0	0	0	0	0	43.911	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_VHDF01
f_UBA8260	0	0	0	0	0	0	23.7334	0	0	0	0	0	0	0	19.5508	d_Bacteria;p_Dormibacterota;c_Dormibacteria;o_UBA8260;f_UBA8260
f_Metamycoplasmataceae	0	0	0	0	0	0	0	32.1907	0	0	0	7.5775	3.4269	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Mycoplasmatales;f_Metamycoplasmataceae
f_DSFT01	0	0	0	0	0	0	42.6537	0	0	0	0	0	0	0	0	d_Bacteria;p_WOR-3;c_Hydrothermia;o_LBFQ01;f_DSFT01
f_JACPTQ01	7.5518	0	0	0	0	0	0	0	0	0	0	0	28.4153	0	6.6749	d_Bacteria;p_Myxococcota;c_JACPTQ01;o_JACPTQ01;f_JACPTQ01
f_CAIQCK01	0	0	0	0	0	0	0	0	41.5722	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Palsa-1439;f_CAIQCK01
f_UBA6265	0	0	0	0	0	0	0	0	0	0	0	1.1996	0	0	40.2268	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Thermomicrobiales;f_UBA6265
f_Dongiaceae	0	0	0	0	0	0	0	0	0	0	0	41.0631	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Dongiales;f_Dongiaceae
f_Usitatibacteraceae	0	0	0	0	0	0	0	0	0	0	0	19.5043	0	0	21.4565	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Usitatibacteraceae
f_UBA6910	2.7455	0	0	0	0	0	0	0	0	0	0	36.929	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_UBA6910
f_Ketobacteraceae	0	0	0	0	0	0	0	0	0	0	0	39.2667	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Ketobacteraceae
f_Pseudohongiellaceae	0	0	0	0	0	0	0	0	38.4995	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudohongiellaceae
f_UBA961	0	0	17.4088	0	0	0	21.0327	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Kapabacteria;o_Kapabacteriales;f_UBA961
f_Marinomonadaceae	0	0	0	0	0	0	0	0	0	2.7334	21.9665	1.3779	11.6839	0	0.2864	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Marinomonadaceae
f_UBA2165	0	0	0	0	0	0	0	0	0	0	7.538	28.3698	0	0	1.9656	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_UBA2165
f_Labraceae	0	0	0	0	0	0	0	0	0	0	0	0.9118	0	0	36.4139	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Labraceae
f_BX7	18.5522	0	0	0	0	0	0	0	0	0	0	0	17.4516	0	0.7129	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_BX7
f_Pontiellaceae	5.2273	0	0	0	14.7009	0	0	0	0	0	0	16.6713	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Kiritimatiellae;o_Kiritimatiellales;f_Pontiellaceae
f_Desulfurivibrionaceae	0	0	0	0	36.1054	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobulbia;o_Desulfobulbales;f_Desulfurivibrionaceae
f_UBA9628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.9049	d_Bacteria;p_Elusimicrobiota;c_Elusimicrobia;o_UBA1565;f_UBA9628
f_Unclassified_c_Negativicutes	0	0	0	0	0	0	9.186	1.4463	0	0	14.2474	4.3567	2.2734	3.6868	0	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Unclassified_c_Negativicutes;f_Unclassified_c_Negativicutes
f_Unclassified_o_Victivallales	0	0	0	0	0	0	19.3788	7.6279	0	0	6.0113	1.7675	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Unclassified_o_Victivallales
f_Fastidiosipilaceae	0	8.5609	0	0	0	0	0	0	2.4804	0	0.3975	0.374	17.7595	0	4.9751	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Saccharofermentanales;f_Fastidiosipilaceae
f_Blattabacteriaceae	0	0	0	0	32.237	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Blattabacteriaceae
f_HT1-32	7.9889	0	0	0	0	0	0	0	0	10.9882	0	1.1078	5.6362	0	6.2936	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_HT1-32
f_Thalassospiraceae	0	0	0	0	0	0	0	0	0	0	0	0.6555	0	0	31.3423	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Thalassospiraceae
f_UBA2241	0	0	0	0	0	0	0	0	22.7632	0	0	0	0	0	8.8779	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_UBA2241;f_UBA2241
f_GCA-002780085	0	15.1825	0	0	0	0	0	0	0	15.7896	0	0	0	0	0	d_Bacteria;p_Patescibacteria;c_CPR3;o_CPR3;f_GCA-002780085
f_Proteinivoraceae	0	0	0	0	0	8.8227	0	0	21.9045	0	0	0	0	0	0	d_Bacteria;p_Firmicutes D;c_Proteinivoracia;o_Proteinivoracales;f_Proteinivoraceae
f_JAFGEY01	0	0	0	0	0	0	0	9.8904	0	0	13.1528	1.375	6.2186	0	0	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_JAFGEY01;f_JAFGEY01
f_JAADIA01	0	0	0	0	0	15.0013	0	0	0	0	0	0	0	15.445	0	d_Bacteria;p_NPL-UPA2;c_NPL-UPA2;o_NPL-UPA2;f_JAADIA01
f_Acidaminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	23.7726	0	6.3127	d_Bacteria;p_Firmicutes C;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae
f_BM714	0	0	0	0	0	0	12.9776	0	0	0	0	0.9469	12.8473	0	3.1491	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_BM714
f_AA152	0	0	13.7189	0	0	0	0	0	16.0414	0	0	0	0	0	0	d_Bacteria;p_Acidobacteriota;c_Mor1;o_Gp22-AA2;f_AA152
f_B47-G16	0	0	0	0	29.6919	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Aerophobota;c_Aerophobia;o_Aerophobales;f_B47-G16
f_SZUA-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.6016	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_SZUA-35
f_Caldicellulosiruptoraceae	0	0	0	0	0	0	0	0	0	0	22.1882	3.3213	0	0	3.7661	d_Bacteria;p_Firmicutes A;c_Thermoanaerobacteria;o_Caldicellulosiruptorales;f_Caldicellulosiruptoraceae
f_Rhodothalassiaceae	0	0	0	0	29.1173	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Rhodothalassiaceae
f_Granulosicoccaceae	0	0	0	0	0	0	0	0	0	0	0	28.3898	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Granulosicoccales;f_Granulosicoccaceae
f_0-14-0-80-60-11	0	0	28.2041	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobaccia;o_Desulfobaccales;f_0-14-0-80-60-11
f_Unclassified_o_Chitinophagales	0	0	0	0	0	0	0	0	0	0	0	27.1328	0	0	0.7356	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Unclassified_o_Chitinophagales
f_Psychromonadaceae	0	0	0	0	0	0	0	0	0	0	11.6874	0	15.7839	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Psychromonadaceae
f_UBA2242	0	0	0	0	0	0	26.87	0	0	0	0	0	0	0	0	d_Bacteria;p_Marinisomatota;c_UBA2242;o_UBA2242;f_UBA2242
f_Unclassified_o_Sphingomonadales	6.3149	0	0	0	0	0	0	0	0	0	0	17.5131	2.9701	0	0.0607	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Unclassified_o_Sphingomonadales
f_Unclassified_o_Cytophagales	0	0	0	0	0	0	0	0	0	0	0	23.5312	0	0	2.8463	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Unclassified_o_Cytophagales
f_UBA6615	0	0	0	0	0	0	0	0	0	0	0	1.4553	11.3182	0	12.5012	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_UBA6615;f_UBA6615
f_Unclassified_c_Marinisomatia	25.2719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Marinisomatota;c_Marinisomatia;o_Unclassified_c_Marinisomatia;f_Unclassified_c_Marinisomatia
f_UBA10450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.1165	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Chthoniobacterales;f_UBA10450
f_SURF-3	23.9517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_SURF-3
f_Acidothermaceae	0	0	0	0	0	0	0	0	5.0542	0	0	3.8104	5.1697	0	9.5039	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Acidothermales;f_Acidothermaceae
f_Saccharimonadaceae	0	0	0	0	0	0	0	0	4.0378	9.6624	0	0.6088	4.1301	0	4.8931	d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Saccharimonadaceae
f_LV9	0	0	0	0	0	0	0	0	0	0	0	23.1625	0	0	0	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Gloeobacterales;f_LV9
f_J137	0	0	0	0	0	0	0	0	0	0	0	22.2864	0	0	0.5615	d_Bacteria;p_Patescibacteria;c_Dojkabacteria;o_J137;f_J137
f_UBA4971	7.6055	0	0	0	0	0	14.4537	0	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes G;c_SHA-98;o_UBA4971;f_UBA4971
f_Kapabacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	17.9863	0	3.569	d_Bacteria;p_Bacteroidota;c_Kapabacteria;o_Kapabacteriales;f_Kapabacteriaceae
f_Dethiosulfatibacteraceae	0	0	0	0	0	0	0	3.1721	0	0	0	1.8375	2.4931	0	13.9862	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Dethiosulfatibacteraceae
f_Unclassified_o_Streptomycetales	5.3582	0	0	0	0	0	0	0	0	0	0	5.2009	0	0	10.9132	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Unclassified_o_Streptomycetales
f_Rhodospirillaceae	0	0	0	0	0	0	0	0	0	0	0.7742	12.3828	0	0	8.2594	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae
f_DTU023	0	0	0	0	0	0	0	3.9118	0	7.1927	0	0	0	0	10.067	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Saccharofermentanales;f_DTU023
f_Vicingaceae	6.3429	0	0	0	8.9193	0	0	0	5.8333	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Vicingaceae
f_UBA5352	0	0	20.8617	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Armatimonadota;c_UBA5377;o_UBA5377;f_UBA5352
f_Wohlfahrtiimonadaceae	0	0	0	0	0	0	0	0	0	0	6.0546	0	14.4918	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Cardiobacteriales;f_Wohlfahrtiimonadaceae
f_Azobacteroidaceae	0	0	0	0	0	0	0	2.0542	0	0	0	18.0877	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Azobacteroidaceae
f_SXHM01	0	0	0	0	0	0	0	0	0	0	0	20.0273	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_AKYH767;f_SXHM01
f_JADFCT01	0	0	0	0	8.3732	0	11.3163	0	0	0	0	0	0	0	0	d_Bacteria;p_Sumerlaeota;c_Sumerlaeia;o_JADFCT01;f_JADFCT01
f_Aminicenantaceae	0	0	0	12.7126	0	0	0	0	0	0	6.5393	0	0	0	0.2842	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_Aminicenantales;f_Aminicenantaceae
f_Petrotogaceae	0	0	0	0	0	0	0	0	0	0	0	0.935	12.6854	0	5.1694	d_Bacteria;p_Thermotogota;c_Thermotogae;o_Petrotogales;f_Petrotogaceae
f_Rhodomicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	1.8918	0	0	16.6297	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhodomicrobiaceae
f_JABLXH01	0	6.9634	0	0	0	0	8.3383	0	0	2.4139	0	0	0	0	0	d_Bacteria;p_Armatimonadota;c_UBA5377;o_UBA5377;f_JABLXH01
f_UBA5760	0	0	0	0	0	0	0	0	0	0	0	17.3773	0	0	0	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Dehalococcoidales;f_UBA5760
f_Unclassified_o_Bacillales B	0	0	0	0	0	0	0	4.766	0	0	8.1483	0.5522	3.7458	0	0.153	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Unclassified_o_Bacillales B
f_Methyloligellaceae	0	0	0	0	0	0	0	0	0	0	0	6.4181	0	0	10.8888	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Methyloligellaceae
f_Endomicrobiaceae	0	0	0	0	0	0	0	3.488	0	0	13.4574	0	0	0	0	d_Bacteria;p_Elusimicrobiota;c_Endomicrobia;o_Endomicrobiales;f_Endomicrobiaceae
f_Bacillaceae L	0	0	0	0	0	0	0	0	0	0	0	0	6.3427	0	10.5685	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae L
f_Eubacteriaceae	0	0	0	0	0	0	0	0	7.0953	0	0	0	0	0	9.743	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Eubacteriaceae
f_UBA1100	0	0	0	0	0	0	0	0	16.3073	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_UBA1100
f_CSBR16-193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3007	d_Bacteria;p_Patescibacteria;c_Paceibacteria;o_UBA9983 A;f_CSBR16-193
f_UBA6680	0	0	0	0	0	0	16.179	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA6680
f_Alkalibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0157	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Eubacteriales;f_Alkalibacteraceae
f_UBA4744	0	0	0	0	0	0	0	0	0	0	0	0.4255	0	0	15.0484	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_UBA5794;f_UBA4744
f_Unclassified_o_Saccharofermentanales	4.136	0	0	0	0	0	0	0	0	0	0	0	0	0	11.126	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Saccharofermentanales;f_Unclassified_o_Saccharofermentanales
f_Desulforegulaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2136	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_Desulforegulaceae
f_Caldisalinibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1629	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Caldisalinibacteraceae
f_SZUA-584	0	0	0	0	0	0	0	0	0	0	1.9099	0	0	13.1792	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_SZUA-584
f_Leptospirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9852	d_Bacteria;p_Nitrospirota A;c_Leptospirillia;o_Leptospirillales;f_Leptospirillaceae
f_ETH-SRB1	0	0	0	0	0	0	0	0	0	0	0	14.1137	0	0	0	d_Bacteria;p_Desulfobacterota;c_Desulfobacteria;o_Desulfobacterales;f_ETH-SRB1
f_Neiellaceae	0	0	0	0	0	0	0	0	0	0	0	13.592	0	0	0.2898	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Neiellaceae
f_UMGS1783	0	0	0	0	0	0	0	7.8396	0	0	0	0	0	0	6.0411	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_UMGS1783
f_Chrysiogenaceae	0	0	0	0	0	0	10.7196	0	0	0	0	0	0	0	3.0347	d_Bacteria;p_Chrysiogenota;c_Chrysiogenetes;o_Chrysiogenales;f_Chrysiogenaceae
f_Bacillaceae C	7.4989	0	0	0	0	0	0	0	0	0	0	1.0398	0	0	5.029	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_Bacillaceae C
f_TH1-2	0	0	0	0	0	0	0	0	0	0	0	12.6021	0	0	0.9191	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_TH1-2
f_Unclassified_o_TANB77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2782	d_Bacteria;p_Firmicutes A;c_Clostridia;o_TANB77;f_Unclassified_o_TANB77
f_UBA4045	0	0	0	0	0	0	0	0	0	0	13.2003	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Paenibacillales;f_UBA4045
f_AAA164-E04	0	0	0	0	0	13.1365	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_AAA164-E04
f_Salinisphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0469	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Nevskiales;f_Salinisphaeraceae
f_JADJOU01	12.3444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_JADJOU01
f_JACQUR01	0	0	0	0	0	0	0	0	0	0	0	0	4.0799	0	8.1671	d_Bacteria;p_Chloroflexota;c_UBA6077;o_UBA6077;f_JACQUR01
f_Flammeovirgaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7929	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Flammeovirgaceae
f_JADKJE01	0	0	0	0	0	0	0	0	0	0	0	0	8.0617	0	3.1288	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_JADKJE01
f_Sporanaerobacteraceae	0	0	0	0	0	0	0	0	0	0	0.3955	0	0	0	10.6319	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Sporanaerobacteraceae
f_SHWA01	0	0	0	0	0	0	10.7765	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_SHWA01;f_SHWA01
f_21-64-14	0	0	0	0	0	0	0	0	0	0	0	10.5508	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_21-64-14;f_21-64-14
f_FEB-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2075	d_Bacteria;p_Acidobacteriota;c_Thermoanaerobaculia;o_Thermoanaerobaculales;f_FEB-10
f_JAEUOS01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8193	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_JAEUOS01
f_Cryptosporangiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3204	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Cryptosporangiaceae
f_Unclassified_o_Christensenellales	0	0	0	0	0	0	0	0	0	0	0	1.3886	4.71	0	3.0787	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Christensenellales;f_Unclassified_o_Christensenellales
